Season,Name,Team,Name,Team,Season,Age,W,L,SV,G,GS,IP,CG,ShO,QS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,ERA,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,FIP,xFIP,ERA-,FIP-,xFIP-,K%,BB%,SIERA,E-F,K-BB%,Balls,Strikes,Pitches,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WAR,Dollars,ERA,IP,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xERA,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),NameASCII,PlayerId,MLBAMID
2022,"Brusdar Graterol","LAD","Brusdar Graterol","LAD",2022,23,2,4,4,46,1,49.2,0,0,0,197,39,20,18,3,10,1,3,0,0,43,3.2617453839788992,7.7919473061718145,1.8120807688771663,4.3,0.5436242306631499,0.21195652173913043,0.9865773074997906,0.2608695652173913,0.66945607,2.951357155540793,3.119917330004075,82.41515849710784,73.19776020740336,78.47955202092463,0.21827411,0.05076142,2.747862406782701,0.3103882284381063,0.16751269,189,486,675,22,0.2608695652173913,2.78125,0.141843971,0.631205673,0.226950354,0.09375,0.09375,3.986577691529766,0.39007092,0.31205674,0.29787234,0.18439716,0.56028369,0.25531915,0.8443820141255856,6.7550561130046844,3.2617453839788992,49.2,85.48009302996206,-0.7223434997119492,6,0.04255319,111.435,36,0.25531915,141,,0.10714286,,0.27678571,,,0.42410714,0.19196429,,,,,,,,99.37778049045139,,95.6284904890163,,,99.74315785190515,90.54418306572492,,,,,,,-5.159232669406467,,-0.4755959972258537,,,-9.793817138671875,2.4027621468832328,,,,,,,7.907774713304308,,4.563413209812616,,,4.753456570809347,1.0829178344371706,,,,,,,-1.8509614933282137,,1.275111559778452,,,9.127898689359426,0.4959241487085819,,,,,,,-2.5707798518447413,,0.6855438493432537,,,3.2027714699506755,0.38443732458029606,,,,,,,0.32720588,0.7375,0.57142857,0.60674157,0.8779661,0.81510417,0.5952381,"Brusdar Graterol",20367,660813
2024,"Justin Steele","CHC","Justin Steele","CHC",2024,28,5,5,0,24,24,134.2,1,0,11,555,111,54,46,12,37,0,4,1,0,135,3.07425765796757,9.02227790925265,2.4727724640173934,3.64864865,0.8019802586002356,0.21595330739299612,1.0990099840077303,0.26975476839237056,0.72485207,3.2333114665064815,3.6243300113302235,76.77193390183842,81.72137514250794,89.37404056437452,0.24324324,0.06666667,3.742663784137303,-0.1590538085389115,0.17657658,642,1405,2047,80,0.26975476839237056,1.195652173,0.176630434,0.448369565,0.375,0.065217391,0.086956521,5.346535057334904,0.37994723,0.33245383,0.28759894,0.17414248,0.56200528,0.26385224,2.960136890411377,23.681095123291016,3.07425765796757,134.2,86.89857549252717,12.267876666525137,16,0.04221636,114.103,124,0.32717678,379,,0.59530792,,,,,0.05327468,0.2971652,0.02150538,,,0.03274682,,,,91.57652144909687,,,,,91.59633027522936,83.27170924136513,79.88863303444602,,,86.2089552238806,,,0.7771039690290179,,,,,7.456645440617833,-6.294656050832648,-5.575822656804865,,,7.446544590281017,,,7.7470526734400655,,,,,5.844407947785264,0.7807641280324835,-4.409571560946378,,,4.849559726999767,,,4.571498539298773,,,,,0.4708845317363739,10.987385764718056,1.2147906124591827,,,0.21400434151291847,,,0.37532828729874984,,,,,0.43200415755630633,1.8071358165654698,2.7608877555890516,,,0.31940946494465444,,,0.2774427,0.67050123,0.51124145,0.52608696,0.86519608,0.79063098,0.59481916,"Justin Steele",17312,657006
2024,"Jack Kochanowicz","LAA","Jack Kochanowicz","LAA",2024,23,2,6,0,11,11,65.1,0,0,8,266,68,30,29,7,10,1,8,1,0,25,3.9948982701903573,3.4438778191296184,1.3775511276518473,2.5,0.9642857893562932,0.27419354838709675,1.1938776439649343,0.2824074074074074,0.73490814,4.620561524144523,4.477425603858102,97.44857418465442,110.3241233104735,109.54199805172127,0.09398496,0.03759398,4.564234515561928,-0.6256632539541656,0.05639098,272,587,859,21,0.2824074074074074,2.333333333,0.185520361,0.570135746,0.244343891,0.148148148,0.129629629,2.8928573680688796,0.39013453,0.40807175,0.20179372,0.15246637,0.49775785,0.34977578,0.6128313541412354,4.902650833129883,3.9948982701903573,65.1,90.30911338876147,3.5903736461292612,14,0.06278027,113.898,99,0.44394619,223,,0.06169965,,,,,0.72409779,,0.18393481,,,0.03026775,,,,96.25660561615567,,,,,95.81012610530547,,84.96075825751582,,,88.32308255709134,,,-5.97473777914947,,,,,-9.375498486485128,,4.2781182784068434,,,-7.026305565467248,,,7.606542623267983,,,,,1.8996446615630025,,-0.28486758847779864,,,2.4304885864257812,,,-0.9916091002523899,,,,,5.509451143443584,,-1.6670407056808472,,,-0.8719724901020527,,,-1.8709605665139435,,,,,0.8857638494282289,,-1.0550890542283844,,,-3.353740346546356,,,0.27840909,0.71400394,0.5355064,0.70408163,0.90883978,0.86521739,0.59022119,"Jack Kochanowicz",27688,686799
2024,"Paul Sewald","ARI","Paul Sewald","ARI",2024,34,1,2,16,42,0,39.2,0,0,0,165,35,19,19,6,10,1,3,0,0,43,4.31092464613231,9.756303146509966,2.2689077084906897,4.3,1.3613446250944137,0.23026315789473684,1.1344538542453448,0.2815533980582524,0.73232323,3.947992433436588,4.306795299621884,103.10167083600493,100.40311530692736,105.86630808491282,0.26060606,0.06060606,3.4817514520742505,0.3629322126957222,0.2,189,440,629,9,0.2815533980582524,0.475409836,0.174311926,0.266055045,0.559633027,0.196721311,0.098360655,2.0420169376416206,0.34862385,0.32110092,0.33027523,0.21100917,0.41284404,0.37614679,0.3498042821884155,2.798434257507324,4.31092464613231,39.2,90.04163624415888,26.00667019065367,10,0.09174312,111.469,46,0.42201835,109,,0.59777424,,,,,,0.39586645,,,,0.0063593,,,,91.35611286569149,,,,,,83.1012016817269,,,,84.17499542236328,,,-7.096595277177527,,,,,,5.646794698324548,,,,-9.62230110168457,,,7.3150271151928195,,,,,,3.9617454191767068,,,,0.45592817664146423,,,-2.4355261139571667,,,,,,2.605435971170664,,,,0.05361862853169441,,,-0.6477463069035018,,,,,,1.046359827779383,,,,1.3404657132923603,,,0.27131783,0.70350404,0.52623211,0.6,0.83524904,0.78549849,0.58982512,"Paul Sewald",13892,623149
2023,"Justin Topa","SEA","Justin Topa","SEA",2023,32,5,4,3,75,0,69,0,0,0,279,61,26,20,4,18,4,3,0,0,61,2.608695940619863,7.956522618890582,2.3478263465578766,3.38888889,0.5217391881239726,0.2364341085271318,1.1449276628276066,0.29533678756476683,0.73298429,3.153591072917409,3.550125670235157,64.82895819036135,76.2764411082097,82.83554491706766,0.21863799,0.06451613,3.4723866049173533,-0.5448951322975462,0.15412186,333,713,1046,25,0.29533678756476683,2.291666666,0.18556701,0.567010309,0.24742268,0.104166666,0.083333333,3.260869925774829,0.40101523,0.38071066,0.21827411,0.21827411,0.54314721,0.23857868,1.0684565305709839,8.547652244567871,2.608695940619863,69,87.53204152960527,2.6099301367690884,6,0.03045685,110.437,72,0.36548223,197,,,,0.18546845,,,0.44646272,0.3001912,,,,0.06787763,,,,,,92.44484938788659,,,95.03254650695932,82.8378968451433,,,,86.7971844740317,,,,,-2.279345168280847,,,-10.645863306343683,7.1053808904757165,,,,-10.784966267330546,,,,,4.390021884564272,,,-0.15528706258573674,1.2381690930409037,,,,-1.0219924282020247,,,,,0.92906803637743,,,8.60456682369113,2.0522481873631477,,,,0.9180855453014374,,,,,0.47890104967908764,,,1.8425196624606275,0.6535822252748879,,,,1.2930782328189259,,,0.26046512,0.60064935,0.46080306,0.65178571,0.86756757,0.81742739,0.58891013,"Justin Topa",15145,623437
2024,"Bryan Woo","SEA","Bryan Woo","SEA",2024,24,9,3,0,22,22,121.1,0,0,10,472,96,41,39,14,13,0,3,0,0,101,2.8928572641249968,7.491758555810889,0.9642857547083322,7.76923077,1.0384615819935885,0.21052631578947367,0.8983516860103266,0.2404692082111437,0.76839827,3.397249018732815,3.75402858748336,76.5509523816773,85.70953930715038,91.54563843468324,0.21398305,0.02754237,3.747182009834144,-0.504391754607818,0.18644068,498,1219,1717,72,0.2404692082111437,0.959731543,0.170454545,0.40625,0.423295454,0.087248322,0.093959731,5.340659564538456,0.34366197,0.37183099,0.28450704,0.14366197,0.6,0.25633803,2.271397590637207,18.171180725097656,2.8928572641249968,121.1,88.75101829594017,15.581924134170228,17,0.04788732,115.626,125,0.35211268,355,,0.48921283,,,,,0.22973761,0.18658892,,,,0.09446064,,,,94.8348014749702,,,,,94.71776848032995,84.20812377929687,,,,89.6253074363426,,,-5.900965621275327,,,,,-10.069656914260786,4.46467399597168,,,,-10.15907570167824,,,8.638334908559298,,,,,3.8540996415966053,1.2369183540344237,,,,2.6165954213083524,,,12.083800245076418,,,,,7.303012285381556,3.9236343167722225,,,,-0.0058579221367836,,,1.440262246135449,,,,,1.853556417609532,1.2261357239913195,,,,-0.003616001319002222,,,0.31586402,0.68087215,0.53061224,0.5470852,0.86171761,0.78461538,0.58833819,"Bryan Woo",30279,693433
2024,"Miles Mikolas","STL","Miles Mikolas","STL",2024,35,10,11,0,32,32,171.2,0,0,15,720,194,106,102,26,25,0,5,0,1,122,5.3475731324174385,6.396116883871838,1.3106796893179997,4.88,1.3631068768907195,0.2811594202898551,1.2757282309361864,0.30996309963099633,0.62899787,4.238324501998737,4.0838025414734505,132.03907086603374,105.97552477285117,100.47752672764771,0.16944444,0.03472222,4.2772303223837405,1.1092486304187013,0.13472222,844,1861,2705,84,0.30996309963099633,1.150485436,0.215929203,0.419469026,0.364601769,0.116504854,0.126213592,4.4038837561084785,0.40564374,0.35097002,0.24338624,0.15167549,0.51851852,0.329806,1.9710718393325806,15.768574714660645,5.3475731324174385,171.2,88.84818169247788,13.556371854258849,46,0.08098592,112.997,239,0.42077465,568,,0.27874307,,,,,0.23142329,0.2831793,0.11608133,0.0051756,,0.08539741,,,,93.1657824933687,,,,,92.44169329073482,85.70000407963447,76.58025228901273,69.62142944335938,,85.60736268939394,,,-4.347162140459218,,,,,-8.747663894019569,1.7336201082632996,3.7568172770700636,2.356503895350865,,-8.82664747362013,,,8.149710657742043,,,,,5.801822162664736,1.8026197946414002,-7.956150322203424,-7.191156114850726,,4.129917161289232,,,1.700329277664423,,,,,8.88793370500207,-9.095092497766018,-6.17041851580143,0.5933334529399872,,-9.704307936131954,,,0.22550786175920728,,,,,1.4197977164540048,-1.187348890047783,-1.9651014381533216,4.23809609242848,,-4.20099910655063,,,0.27085202,0.65597484,0.49722736,0.72516556,0.89837009,0.85947955,0.58780037,"Miles Mikolas",9803,571945
2022,"Matt Strahm","BOS","Matt Strahm","BOS",2022,30,4,4,4,50,0,44.2,0,0,0,193,38,24,19,5,17,1,5,2,1,52,3.8283594077936853,10.477615221330085,3.4253742069732973,3.05882353,1.0074630020509698,0.2222222222222222,1.2313436691734074,0.2894736842105263,0.67924528,3.71690880289379,4.018242742250867,93.07504683924864,93.56101179094493,101.90053923133128,0.26943005,0.0880829,3.301490158103521,0.11145060489989511,0.18134715,257,507,764,35,0.2894736842105263,0.811320754,0.179487179,0.367521367,0.452991452,0.094339622,0.094339622,7.052241014356788,0.38655462,0.35294118,0.2605042,0.15966387,0.58823529,0.25210084,0.3256210684776306,2.604968547821045,3.8283594077936853,44.2,87.50562566773505,18.25676499065171,9,0.07563025,110.043,40,0.33613445,119,,0.39136126,,0.20026178,,,0.13743455,0.0104712,0.16884817,,,0.09162304,,,,94.19063545150502,,88.6549032373366,,,93.97142857142858,87.7249984741211,82.69922632025194,,,88.15428292410714,,,8.490476066053512,,-0.5555723103043301,,,10.985938662574405,-0.6020244359970093,-2.7913773411004117,,,11.162636021205357,,,9.118002390781772,,3.9869883418862337,,,6.655181012834821,1.8914430141448975,-0.34516886038373606,,,4.569970703125,,,3.7160953637212515,,0.8418409060686827,,,0.41952475532889366,0.13023512810468674,1.0920820999890566,,,-4.827182836830616,,,1.2428412587696493,,0.5502228144239756,,,0.39954738602751777,1.6279391013085842,0.8465752713093463,,,-6.8959754811865945,,,0.24367089,0.63839286,0.47513089,0.63636364,0.82867133,0.78787879,0.58638743,"Matt Strahm",13799,621381
2022,"Adam Cimber","TOR","Adam Cimber","TOR",2022,31,10,6,4,77,0,70.2,0,0,0,293,66,28,22,6,13,1,8,1,0,58,2.801887498287434,7.386794313666872,1.655660794442575,4.46153846,0.764151135896573,0.2426470588235294,1.1179248099227643,0.28846153846153844,0.75063613,3.4662046756893994,3.8707320948360606,72.93056163287999,87.7116906060411,98.10191426282296,0.19795222,0.0443686,3.5335703643841345,-0.6643171774019652,0.15358362,327,717,1044,36,0.28846153846153844,1.208333333,0.235576923,0.41826923,0.346153846,0.166666666,0.083333333,4.584906815379438,0.28504673,0.43925234,0.27570093,0.1728972,0.56542056,0.26168224,0.8070298433303833,6.456238746643066,2.801887498287434,70.2,89.1299579326923,12.090103149414062,11,0.05140187,119.838,83,0.38785047,214,,0.34961686,,,,,0.29693487,0.35344828,,,,,,,,86.45205479452055,,,,,86.4816154233871,77.84715341294039,,,,,,,-7.312366224315069,,,,,-8.248744644657258,2.9008726207867546,,,,,,,1.7408012494648972,,,,,-6.03546890751008,3.3377341500465785,,,,,,,6.137676395475864,,,,,-0.9925579782575369,-0.6611984167248011,,,,,,,1.6815551768427024,,,,,-0.32017999298630223,-0.17918656279804906,,,,,,,0.28406467,0.66612111,0.50766284,0.72357724,0.84275184,0.81509434,0.58524904,"Adam Cimber",15288,643256
2022,"Richard Bleier","MIA","Richard Bleier","MIA",2022,35,2,2,1,55,1,50.2,0,0,0,222,63,22,20,3,10,3,1,3,3,32,3.552632292221931,5.68421166755509,1.7763161461109656,3.2,0.5328948438332897,0.2985781990521327,1.4407897629566722,0.3409090909090909,0.74498567,3.270325770206405,3.756955164689128,85.88025768552735,82.16308970754929,94.19508647990182,0.14414414,0.04504505,3.7383807072062987,0.2823065220155261,0.0990991,223,545,768,19,0.3409090909090909,2.162790697,0.231638418,0.525423728,0.242937853,0.023255813,0.069767441,3.3750006776108346,0.44692737,0.32402235,0.22905028,0.1396648,0.58100559,0.27932961,0.499392575584352,3.995140604674816,3.552632292221931,50.2,89.60548452897505,4.3420212052085185,8,0.04469274,111.934,73,0.40782123,179,,0.05729167,,0.22916667,0.00130208,,0.48567708,0.15755208,,,,0.06901042,,,,90.70454545454545,,87.27159083973278,79.19999694824219,,89.79571255026809,77.68925778727886,,,,82.88867561772184,,,4.969982960007408,,0.48826689611781726,-0.5913368463516235,,9.763619348766337,-3.8687297962913827,,,,9.909645998253012,,,6.993666432120583,,3.752047397873618,-2.474719762802124,,2.3119095912248135,-1.2796562951950987,,,,3.059630038603297,,,0.8972858488559723,,-3.055967776104808,-0.036094389855861664,,-2.4522239435464144,-0.2758045010268688,,,,-0.8888221364468336,,,2.03928602012721,,-1.736345327332277,-3.6094389855861664,,-0.6574326926397893,-0.22793760415443703,,,,-1.6770228989562899,,,0.31661442,0.71492205,0.54947917,0.61386139,0.894081,0.82701422,0.58463542,"Richard Bleier",7803,542947
2022,"Jake McGee","- - -","Jake McGee","- - -",2022,35,1,3,3,42,0,37,0,0,0,163,41,29,28,6,12,1,0,1,0,25,6.810812039650692,6.081082178259547,2.9189194455645824,2.08333333,1.4594597227822912,0.271523178807947,1.4324326908789153,0.2916666666666667,0.53811659,4.842161043479257,5.53475193268535,171.27027568318198,122.94533085075425,138.05280551524885,0.15337423,0.07361963,4.9791121780717456,1.9686509961714354,0.0797546,211,418,629,9,0.2916666666666667,0.485714285,0.168,0.272,0.56,0.114285714,0.085714285,2.189189584173437,0.3015873,0.37301587,0.32539683,0.20634921,0.41269841,0.38095238,-0.13060067920014262,-1.044805433601141,6.810812039650692,37,90.2034765625,22.648979248046874,15,0.11904762,111.452,53,0.42063492,126,,0.82829889,,,,,,0.17170111,,,,,,,,94.35758213621641,,,,,,85.17037172670717,,,,,,,7.2801532415876915,,,,,,0.11787562900119358,,,,,,,8.833012615650492,,,,,,3.8289958106146917,,,,,,,-1.7151438556611538,,,,,,-2.0647339653223753,,,,,,,-0.3292022755587627,,,,,,-1.9117907086318289,,,,,,,0.21755725,0.74659401,0.52623211,0.70175439,0.86131387,0.83383686,0.58346582,"Jake McGee",7550,459429
2024,"Slade Cecconi","ARI","Slade Cecconi","ARI",2024,25,2,7,0,20,13,77,0,0,3,338,92,57,57,16,17,1,4,2,1,64,6.66233807491563,7.480519943764919,1.9870131100625565,3.76470588,1.8701299859412297,0.2902208201892745,1.4155845032471808,0.3206751054852321,0.61810155,5.023622750439766,4.698337238774359,159.3389454892021,127.25430442316853,115.32820236260874,0.18934911,0.05029586,4.35414729100927,1.6387153244758643,0.13905326,437,857,1294,35,0.3206751054852321,0.694214876,0.18,0.336,0.484,0.115702479,0.132231404,4.09090934424644,0.35573123,0.34387352,0.30039526,0.16205534,0.50592885,0.33201581,0.17744207382202148,1.4195365905761719,6.66233807491563,77,89.04060186056726,17.856155089106426,26,0.1027668,111.489,92,0.36363636,253,,0.54791345,,0.0007728,,,,0.24034003,0.08964451,,,0.12132921,,,,94.36177439615656,,90.4000015258789,,,,85.07716727793408,75.42241589776401,,,81.8375796178344,,,-8.600824052087006,,-0.5044801235198975,,,,1.10137421831824,5.640573567357556,,,-9.156217733006569,,,8.545006067359397,,4.762011528015137,,,,0.3695152687489795,-6.972319767392915,,,3.9062842715318036,,,-10.3312321677804,,0.039364367723464966,,,,-3.854447528719902,-1.6473629400134087,,,-0.8953484445810318,,,-1.4571554538477292,,3.9364367723464966,,,,-1.239372195729872,-1.4201404655288006,,,-0.5702856334911031,,,0.24074074,0.66445623,0.48763524,0.62307692,0.86626747,0.81616482,0.58268934,"Slade Cecconi",27500,677944
2023,"Hogan Harris","OAK","Hogan Harris","OAK",2023,26,3,6,0,14,6,63,0,0,2,284,67,51,50,10,28,0,3,1,0,56,7.142857575362528,8.000000484406032,4.000000242203016,2,1.4285715150725056,0.2648221343873518,1.5079365992432003,0.3048128342245989,0.55952381,5.016945228086494,5.210409538843923,173.1671342175935,121.30214916828508,121.62487559209018,0.1971831,0.09859155,4.7814450026165884,2.1259123472760333,0.09859155,400,709,1109,30,0.3048128342245989,0.895348837,0.159793814,0.396907216,0.443298969,0.139534883,0.116279069,4.285714545217517,0.35714286,0.33673469,0.30612245,0.18367347,0.5,0.31632653,0.04360131919384003,0.3488105535507202,7.142857575362528,63,90.00814139410622,13.782948864556348,18,0.09137056,112.305,88,0.44670051,197,,0.46979261,,0.18845807,,,,0.07844905,0.06041479,,,0.20288548,,,,92.58637236084454,,90.46315696022727,,,,77.37241547683189,74.90447542560635,,,80.132890625,,,6.657880025266914,,1.9407367615038127,,,,-4.974739863954741,-5.019928661744986,,,10.490231662326389,,,9.696946508367322,,7.215219598067434,,,,-4.887607004450656,-8.350708918784981,,,4.876680365668403,,,-3.025623109191656,,-3.299442134797573,,,,-2.175444792956114,-0.916670884937048,,,1.3736852630972862,,,-0.5807338021481105,,-1.5786804472715659,,,,-2.500511256271395,-1.3681654999060417,,,0.6105267835987939,,,0.21598272,0.63467492,0.45987376,0.64,0.84146341,0.80196078,0.58250676,"Hogan Harris",21520,663687
2024,"Joey Estes","OAK","Joey Estes","OAK",2024,22,7,9,0,25,24,127.2,1,1,8,543,130,73,71,23,27,1,10,3,0,92,5.005222256154438,6.485640106566314,1.9033943791009835,3.40740741,1.6214100266415785,0.25691699604743085,1.2297650926701826,0.27365728900255754,0.69732938,4.936714879840504,5.294975346522007,129.20962276000225,125.3036495962528,129.88064866923332,0.1694291,0.04972376,5.035362862286821,0.06850737631393411,0.11970534,627,1400,2027,62,0.27365728900255754,0.442982456,0.199513381,0.245742092,0.554744525,0.153508771,0.100877192,4.370757463120777,0.41304348,0.32850242,0.25845411,0.17149758,0.52657005,0.30193237,0.7244147625751793,5.795318100601435,5.005222256154438,127.2,89.52768018769055,25.441974695717416,40,0.09661836,113.573,164,0.39613527,414,,0.51702023,,0.00690676,,,0.03354711,0.33152442,,,,0.11100148,,,,92.41059304739683,,86.35000174386161,,,90.78823673023896,79.6279772803897,,,,84.8115520562066,,,-6.11670975284722,,1.5025020326886858,,,-9.496830351212445,5.859955969310942,,,,-8.78939929538303,,,9.598179285762875,,4.068142209734235,,,7.301428752786973,2.1138024159840176,,,,5.14450202094184,,,0.8153782375156879,,-1.9338262863457203,,,-1.056545864790678,-1.365034330636263,,,,-5.537286810576916,,,0.07780326693851984,,-13.813044902469432,,,-1.5537439188098205,-0.20313010872563436,,,,-2.461016360256407,,,0.30035336,0.73344652,0.55204736,0.69803922,0.87152778,0.83199285,0.58115442,"Joey Estes",26257,683155
2022,"Phil Bickford","LAD","Phil Bickford","LAD",2022,26,2,1,0,60,0,61,0,0,0,247,53,33,32,12,14,0,2,0,0,67,4.721312065913975,9.885247138007385,2.065574028837364,4.78571429,1.7704920247177405,0.22943722943722944,1.0983607931119317,0.26973684210526316,0.68965517,4.259972128795077,3.571258011587191,119.29431528832207,104.99290165504908,89.61399278403012,0.27125506,0.05668016,2.9573978069835163,0.46133993711889776,0.2145749,317,673,990,31,0.26973684210526316,0.779220779,0.149068322,0.372670807,0.478260869,0.129870129,0.155844155,4.573771063854163,0.39634146,0.28658537,0.31707317,0.14634146,0.57317073,0.2804878,0.09011834114789963,0.720946729183197,4.721312065913975,61,88.80777170688292,18.40679081784019,19,0.11585366,112.991,57,0.34756098,164,,0.67774421,,,,,0.00302115,0.31822759,,,,0.00100705,,,,94.12125046433879,,,,,100.23333740234375,83.26898734177215,,,,88.69999694824219,,,-3.500387432670877,,,,,-9.826068878173828,2.922203739987144,,,,-5.883330345153809,,,8.916554693304235,,,,,4.406431833902995,0.9077421743658525,,,,8.916385650634766,,,-0.5002655889838934,,,,,-0.03521457500755787,0.5682787429541349,,,,-0.30662426352500916,,,-0.0743336684968638,,,,,-1.1738191669185958,0.1798350452386503,,,,-30.662426352500916,,,0.26682692,0.67417678,0.50352467,0.61261261,0.81748072,0.772,0.58106747,"Phil Bickford",18519,641360
2024,"Jared Koenig","MIL","Jared Koenig","MIL",2024,30,9,4,1,55,6,62,0,0,0,265,54,22,17,4,23,4,4,0,0,63,2.4677423150681395,9.145162697017224,3.338710190974542,2.73913043,0.5806452506042681,0.226890756302521,1.2419356749035735,0.29239766081871343,0.78249337,3.2793830214628477,3.9526818538311344,59.783117450157086,80.40499868796938,97.30890043240109,0.23773585,0.08679245,3.6919165372700196,-0.8116407063947082,0.1509434,345,674,1019,25,0.29239766081871343,1.274193548,0.170588235,0.464705882,0.364705882,0.080645161,0.064516129,3.629032816276676,0.40804598,0.36206897,0.22988506,0.2183908,0.5,0.2816092,0.9395533502101898,7.5164268016815186,2.4677423150681395,62,87.51324247472427,10.492870981553022,14,0.08,113.1,61,0.34857143,175,,0.00589971,,0.25172075,,,0.57227139,,0.13077679,,,0.03933137,,,,96.81667073567708,,90.33008098602295,,,95.03144296338058,,81.05112910449952,,,85.49000129699706,,,4.0491072336832685,,0.5874283537268639,,,9.251615753698186,,-6.331935997296097,,,8.956961536407471,,,10.163202285766602,,5.789422988891602,,,6.929966510366328,,-4.585589473408864,,,2.1357015490531923,,,0.09171302989125252,,-1.0017140991985798,,,6.556784436106682,,0.35409773886203766,,,0.6424798220396042,,,1.528550498187542,,-0.39129456999944523,,,1.126595263935856,,0.2662389014000283,,,1.6061995550990102,,,0.25526932,0.62711864,0.47099312,0.58715596,0.84864865,0.78914405,0.58013766,"Jared Koenig",27517,657649
2024,"Cole Irvin","- - -","Cole Irvin","- - -",2024,30,6,6,1,29,16,111,0,0,4,492,132,71,63,18,29,1,6,2,0,78,5.108108590866592,6.324324922025304,2.35135157357351,2.68965517,1.4594595973904547,0.2888402625820569,1.4504505875300198,0.3157894736842105,0.67700987,4.815128582749383,4.777518468796031,129.89088542643586,119.74532666151688,117.00757918308236,0.15853659,0.05894309,4.657511188532284,0.29298000811720915,0.0995935,588,1180,1768,74,0.3157894736842105,0.960526315,0.205333333,0.389333333,0.405333333,0.072368421,0.118421052,6.000000567049647,0.41424802,0.33509235,0.25065963,0.12137203,0.53825858,0.34036939,0.2961443364620209,2.369154691696167,5.108108590866592,111,89.9322998046875,15.259190165201822,48,0.12664908,116.564,155,0.40897098,379,,0.26372383,,0.10922467,,,0.19977363,0.04074703,0.25240521,,,0.13412564,,,,91.90021406836776,,85.8626968304728,,,91.53172583215297,78.05000029669867,77.3486558033212,,,84.9400845942115,,,7.12871185597432,,-0.6627112966745011,,,9.204178893870065,-2.057274834977256,-7.312969566995253,,,8.137655298418133,,,8.96703269041659,,2.9805557369568185,,,6.168457268993173,-3.153632554743025,-2.7644688046032004,,,4.775775957711136,,,-5.395601276308298,,-1.2310492768883705,,,-1.7345267497003078,-2.2905720844864845,-1.7087199613451958,,,-3.611404299736023,,,-1.1578543511391197,,-0.6378493662634044,,,-0.4913673511898889,-3.1813501173423395,-0.3831210675661874,,,-1.5237992825890392,,,0.23719677,0.65560976,0.47990945,0.6875,0.88988095,0.84787736,0.58007923,"Cole Irvin",19244,608344
2024,"Matt Strahm","PHI","Matt Strahm","PHI",2024,32,6,2,3,66,0,62.2,0,0,0,237,36,14,13,4,11,1,6,2,0,79,1.8670214660138744,11.345745831930468,1.5797873943194323,7.18181818,0.5744681433888844,0.16363636363636364,0.7500000760910436,0.23357664233576642,0.82278481,2.2888201147789995,3.1479785280435646,45.12959631669615,55.81673251390835,77.86266228485184,0.33333333,0.0464135,2.371325891962523,-0.4217986487651251,0.28691983,298,685,983,35,0.23357664233576642,0.628571428,0.185714285,0.314285714,0.5,0.157142857,0.057142857,5.026596254652739,0.41843972,0.33333333,0.24822695,0.17021277,0.55319149,0.27659574,2.06241512298584,16.49932098388672,1.8670214660138744,62.2,89.20706612723214,21.586056082589284,10,0.07092199,113.236,53,0.37588652,141,,0.5412844,,0.11824669,,,0.14576962,0.19469929,,,,,,,,93.38587276365348,,88.41293440193965,,,93.38671192089161,81.53036546956807,,,,,,,9.034281757591808,,0.6858561943317282,,,10.736404952469405,-6.151429181323626,,,,,,,9.262718301259417,,4.695664504478717,,,6.150340260325612,0.9747431889878517,,,,,,,12.853507909923792,,2.0336598716676235,,,2.1133719347417355,1.261299204081297,,,,,,,2.4206229585543864,,1.753155061782434,,,1.4778824718473673,0.660366075435234,,,,,,,0.32524272,0.67662566,0.52905199,0.58208955,0.81558442,0.75529865,0.58002039,"Matt Strahm",13799,621381
